name,img_links
Gatanozoa,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Gatlingman,https://static.wikia.nocookie.net/villains/images/b/b3/Gatlingman_Ep25.jpg/revision/latest/scale-to-width-down/350?cb=20210603170716
Gazai Gamma,https://static.wikia.nocookie.net/villains/images/7/73/Gazai_Gamma_1.jpg/revision/latest/scale-to-width-down/333?cb=20211228110502
Gear Master,https://static.wikia.nocookie.net/villains/images/1/14/Gear_Master.png/revision/latest/scale-to-width-down/350?cb=20221031134035
Gearhead (DC),https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Gearhead (The Batman),https://static.wikia.nocookie.net/villains/images/b/b7/Gearhead_TheBatman.jpg/revision/latest/scale-to-width-down/350?cb=20230704055331
Gebacondor,https://static.wikia.nocookie.net/villains/images/0/0f/Gebacondor_1.jpg/revision/latest/scale-to-width-down/350?cb=20210215043619
Gebaros,https://static.wikia.nocookie.net/villains/images/0/01/Gebaros_Ep3.jpg/revision/latest/scale-to-width-down/350?cb=20210310184909
Geberu,https://static.wikia.nocookie.net/villains/images/4/43/Geberu_Ep38.jpg/revision/latest/scale-to-width-down/350?cb=20220317181506
Gecko Moria,https://static.wikia.nocookie.net/villains/images/f/f7/GekkoMoriahRender.png/revision/latest/scale-to-width-down/350?cb=20190131135454
Gecko Mozoo,https://static.wikia.nocookie.net/villains/images/3/35/Gecko_Mozoo.png/revision/latest/scale-to-width-down/350?cb=20230611134828
Geddon,https://static.wikia.nocookie.net/villains/images/3/3e/Geddon_logo.png/revision/latest/scale-to-width-down/350?cb=20181219234620
Gedoshu,https://static.wikia.nocookie.net/villains/images/4/48/C6gq.jpg/revision/latest/scale-to-width-down/350?cb=20180918001059
Gege,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Gekkor,https://static.wikia.nocookie.net/villains/images/7/7a/PR_MF_Gekkor.png/revision/latest/scale-to-width-down/350?cb=20230623171115
Gekkou of Illusions,https://static.wikia.nocookie.net/villains/images/4/48/Gekkou_of_Illusions_Ep22.jpg/revision/latest/scale-to-width-down/350?cb=20220714222213
Gel-Shocker,https://static.wikia.nocookie.net/villains/images/c/ca/Gel_shocker_-_logo.png/revision/latest/scale-to-width-down/350?cb=20201216055730
Gel-Shocker Combatmen,https://static.wikia.nocookie.net/villains/images/2/28/Gel-Shocker_Combatant_1.jpg/revision/latest/scale-to-width-down/350?cb=20210218235132
Geldam,https://static.wikia.nocookie.net/villains/images/d/d1/Geldam.png/revision/latest/scale-to-width-down/350?cb=20190622031543
Gellert Grindelwald,https://static.wikia.nocookie.net/villains/images/4/42/Gellert-grindelwald-2022-portrait.png/revision/latest?cb=20230220123859
Geludoling,https://static.wikia.nocookie.net/villains/images/0/09/Geludoling_Ep1.jpg/revision/latest/scale-to-width-down/350?cb=20210311095431
Gematria,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Gemini (Mega Man Star Force),https://static.wikia.nocookie.net/villains/images/a/a9/UNMMSF3Gemini.png/revision/latest/scale-to-width-down/350?cb=20190203191917
Gemsler,https://static.wikia.nocookie.net/villains/images/f/f2/Gemsler_%28Human%29_Ep12.jpg/revision/latest/scale-to-width-down/350?cb=20210930053544
General Androvich,https://static.wikia.nocookie.net/villains/images/b/b5/General_Androvich.jpg/revision/latest/scale-to-width-down/350?cb=20221016041212
General Auriga,https://static.wikia.nocookie.net/villains/images/8/86/OIEGeneralAuriga.png/revision/latest/scale-to-width-down/350?cb=20190129022946
General Bacchus,https://static.wikia.nocookie.net/villains/images/d/d6/General_Bachuss_Ep26.jpg/revision/latest/scale-to-width-down/350?cb=20220927042519
General Benaag,https://static.wikia.nocookie.net/villains/images/e/e1/General_Benaag.png/revision/latest/scale-to-width-down/350?cb=20231112201731
General Blanque,https://static.wikia.nocookie.net/villains/images/8/83/General_Blanque_%28Turtles_in_Space%2C_part_1%29.jpg/revision/latest/scale-to-width-down/350?cb=20170707174900
General Brak,https://static.wikia.nocookie.net/villains/images/4/4d/General_Brak.png/revision/latest/scale-to-width-down/300?cb=20120724063247
General Cactus,https://static.wikia.nocookie.net/villains/images/2/28/Needlenose.jpg/revision/latest?cb=20200304204451
General Crunch,https://static.wikia.nocookie.net/villains/images/f/fa/Crunc.png/revision/latest/scale-to-width-down/350?cb=20231202054632
General Cryptor,https://static.wikia.nocookie.net/villains/images/a/a9/Cryptor.webp/revision/latest/scale-to-width-down/350?cb=20220625053822
General Deathgiller,https://static.wikia.nocookie.net/villains/images/b/b9/General_Deathgiller_Ep1.jpg/revision/latest/scale-to-width-down/350?cb=20211025012912
General Deathzero,https://static.wikia.nocookie.net/villains/images/9/9d/Deathzero_Ep7.jpg/revision/latest/scale-to-width-down/350?cb=20210223194815
General Deuce,https://static.wikia.nocookie.net/villains/images/0/00/Vlcsnap-2013-08-27-16h00m34s177.png/revision/latest/scale-to-width-down/350?cb=20140319021320
General Disarray,https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
General Dox,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
General Dreykov,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
General Gato,https://static.wikia.nocookie.net/villains/images/c/c9/General_Gato.png/revision/latest/scale-to-width-down/350?cb=20180503200222
General Gilmore,https://static.wikia.nocookie.net/villains/images/6/6a/Gilmore.png/revision/latest/scale-to-width-down/350?cb=20220207122204
General Grievous (Star Wars Legends),https://static.wikia.nocookie.net/villains/images/1/17/Grievous_%28Legends%29.webp/revision/latest/scale-to-width-down/304?cb=20220316011648
General Gut,https://static.wikia.nocookie.net/villains/images/0/0a/Manpuku_Aburame.jpg/revision/latest/scale-to-width-down/350?cb=20131019224758
General Guy,https://static.wikia.nocookie.net/villains/images/1/14/PM_General_Guy_Artwork.png/revision/latest/scale-to-width-down/350?cb=20200624072710
General Gyrer,https://static.wikia.nocookie.net/villains/images/9/96/General_Gyrer.jpg/revision/latest/scale-to-width-down/350?cb=20200508181052
General Havoc,https://static.wikia.nocookie.net/villains/images/f/fd/Generalhavoc.jpg/revision/latest?cb=20100525112950
General Hedrer,https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
General Jark,https://static.wikia.nocookie.net/villains/images/2/29/General_Jark_1.jpg/revision/latest/scale-to-width-down/350?cb=20221030041037
General Kar,https://static.wikia.nocookie.net/villains/images/3/3c/General_Kar_Ep1.jpg/revision/latest/scale-to-width-down/350?cb=20210830213529
General Karn,https://static.wikia.nocookie.net/villains/images/2/20/Karn_Render.jpg/revision/latest/scale-to-width-down/320?cb=20170413000324
General Kozu,https://static.wikia.nocookie.net/villains/images/9/95/KozuCGI.png/revision/latest/scale-to-width-down/350?cb=20230720135547
General Lunaris,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
General Mono,https://static.wikia.nocookie.net/villains/images/0/0c/General_Mono_%28TMNT_Movie%29.png/revision/latest/scale-to-width-down/350?cb=20170616100427
General Monster,https://static.wikia.nocookie.net/villains/images/8/8b/General_Monster.jpg/revision/latest?cb=20131227025515
General Morando,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
General Nejirin,https://static.wikia.nocookie.net/villains/images/6/60/General_Nejirin.png/revision/latest/scale-to-width-down/350?cb=20220223055230
General Onox,https://static.wikia.nocookie.net/villains/images/9/93/Onox_clear.png/revision/latest/scale-to-width-down/350?cb=20220821213612
General Parvo,https://static.wikia.nocookie.net/villains/images/d/d6/Downloadfile-2.png/revision/latest/scale-to-width-down/350?cb=20200806205635
General Reginald Skarr,https://static.wikia.nocookie.net/villains/images/f/f5/Skarr_New_Design.png/revision/latest/scale-to-width-down/279?cb=20221211153438
General Rilldo,https://static.wikia.nocookie.net/villains/images/3/31/General_Rilldo.png/revision/latest/scale-to-width-down/350?cb=20170227082059
General Sahara,https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
General Scales,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
General Schwarz,https://static.wikia.nocookie.net/villains/images/6/6e/General_Schwartz.jpg/revision/latest?cb=20140505140901
General Serpiente,https://static.wikia.nocookie.net/villains/images/1/16/General_Serpiente.png/revision/latest/scale-to-width-down/350?cb=20210915194437
General Shadow,https://static.wikia.nocookie.net/villains/images/0/04/General_Shadow_1.jpg/revision/latest/scale-to-width-down/350?cb=20230806181755
General Shao,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
General Skun-ka'pe,https://static.wikia.nocookie.net/villains/images/8/89/Skun-ka%27pe.png/revision/latest/scale-to-width-down/280?cb=20120521231627
General Staal,https://static.wikia.nocookie.net/villains/images/5/50/STAAL.jpg/revision/latest?cb=20130712022827
General Suitor,https://static.wikia.nocookie.net/villains/images/2/22/General_Suitor.jpg/revision/latest/scale-to-width-down/350?cb=20171031225654
General Tragg,https://static.wikia.nocookie.net/villains/images/5/5d/GT.jpg/revision/latest?cb=20170701160159
General Tsuu,https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
General Ultimax,https://static.wikia.nocookie.net/villains/images/c/c8/General_Ultimax.png/revision/latest?cb=20200827010839
General Valko,https://static.wikia.nocookie.net/villains/images/c/c4/General_Valko.jpg/revision/latest?cb=20200214044137
General Venjix,https://static.wikia.nocookie.net/villains/images/2/23/General-venjix.jpg/revision/latest/scale-to-width-down/350?cb=20101108121629
General Wade Eiling (DC Animated Universe),https://static.wikia.nocookie.net/villains/images/6/62/Eiling.png/revision/latest?cb=20171110075014
General Wade Eiling (DC),https://static.wikia.nocookie.net/villains/images/5/50/General_Wade_Eiling_.png/revision/latest/scale-to-width-down/333?cb=20140223041259
General William Kincaid,https://static.wikia.nocookie.net/villains/images/b/b0/KeyLockerTwo_.png/revision/latest/scale-to-width-down/25?cb=20190630014215
General Xaviax,https://static.wikia.nocookie.net/villains/images/f/fa/Xaviax.png/revision/latest?cb=20130803080603
General Yakitori,https://static.wikia.nocookie.net/villains/images/d/dc/GeneralYakitori.png/revision/latest/scale-to-width-down/350?cb=20220616215810
General Zenobia,https://static.wikia.nocookie.net/villains/images/1/13/General_Zenobia_2.jpg/revision/latest/scale-to-width-down/350?cb=20211228194754
H.A.R.D.A.C.,https://static.wikia.nocookie.net/villains/images/b/b6/Hardac.jpg/revision/latest/scale-to-width-down/350?cb=20120220033447
H.A.V.O.C.,https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
H.I.V.E. (Arrowverse),https://static.wikia.nocookie.net/villains/images/9/9f/Hivephoto.jpg/revision/latest/scale-to-width-down/350?cb=20170413182637
H.I.V.E. (DC Universe Online),https://static.wikia.nocookie.net/villains/images/4/4f/Harley_Quinn_in_Scribblenauts_Unmasked.JPG/revision/latest?cb=20130524204810
H.I.V.E. Academy,https://static.wikia.nocookie.net/villains/images/e/e3/H.I.V.E._Academy_logo.jpg/revision/latest/scale-to-width-down/350?cb=20111009204409
H.I.V.E. Five (Teen Titans Go!),https://static.wikia.nocookie.net/villains/images/8/81/H.I.V.E._Five_%28TTG%29.png/revision/latest/scale-to-width-down/350?cb=20190727003507
Hackula,https://static.wikia.nocookie.net/villains/images/f/f3/Hackula.png/revision/latest/scale-to-width-down/350?cb=20221127022703
HADES,https://static.wikia.nocookie.net/villains/images/5/57/HADES_HFW.jpg/revision/latest/scale-to-width-down/350?cb=20230206010320
Hades Beast Blob,https://static.wikia.nocookie.net/villains/images/d/d4/Prmf-Mucor.jpg/revision/latest/scale-to-width-down/350?cb=20220105115535
Hades Beast Cockatrice,https://static.wikia.nocookie.net/villains/images/9/90/Prmf-Clawbster.jpg/revision/latest/scale-to-width-down/350?cb=20220131100737
Hades Beast Gargoyle,https://static.wikia.nocookie.net/villains/images/2/2c/Prmf-Gargoyle.jpg/revision/latest/scale-to-width-down/350?cb=20221015154243
Hades Beast Manticore,https://static.wikia.nocookie.net/villains/images/6/6b/MSM-Manticore.jpg/revision/latest/scale-to-width-down/350?cb=20220202114001
Hades Beast Mimic,https://static.wikia.nocookie.net/villains/images/5/51/Prmf-Taxi_monster.jpg/revision/latest/scale-to-width-down/350?cb=20220106091312
Hades Beast Skeleton,https://static.wikia.nocookie.net/villains/images/a/a4/Prmf-Skullington.jpg/revision/latest/scale-to-width-down/350?cb=20220724102604
Hades Beastman,https://static.wikia.nocookie.net/villains/images/5/57/Prmf-Warmax.jpg/revision/latest/scale-to-width-down/294?cb=20220930101357
Hades Beastman Belbireji the Incubus,https://static.wikia.nocookie.net/villains/images/8/8d/Prmf-Gnatu.jpg/revision/latest/scale-to-width-down/338?cb=20221107143003
Hades Beastman Beldan the Behemoth,https://static.wikia.nocookie.net/villains/images/4/46/Prmf-Behemoth.jpg/revision/latest/scale-to-width-down/350?cb=20221019083502
Hades Beastman Garim the Gremlin,https://static.wikia.nocookie.net/villains/images/1/1f/Prmf-Jester.webp/revision/latest?cb=20220322213000
Hades Beastman Gaston the Thief,https://static.wikia.nocookie.net/villains/images/a/a2/MSM-Thief.jpg/revision/latest?cb=20220618063842
Hades Beastman King of Hell Kobold Bullrates,https://static.wikia.nocookie.net/villains/images/3/3f/Prmf-Fightoe.jpg/revision/latest/scale-to-width-down/327?cb=20221001094049
Hades Beastman King of Hell Samurai Shichijuurou,https://static.wikia.nocookie.net/villains/images/5/57/Prmf-Warmax.jpg/revision/latest/scale-to-width-down/294?cb=20220930101357
Hades Beastman King of Hell Yeti Zee,https://static.wikia.nocookie.net/villains/images/c/c4/Prmf-50_Below.jpg/revision/latest/scale-to-width-down/350?cb=20221002161948
Hades Machine Golem,https://static.wikia.nocookie.net/villains/images/e/e7/Prmf-Ursus.jpg/revision/latest/scale-to-width-down/350?cb=20221003152912
Hades Ultimate God Drake,https://static.wikia.nocookie.net/villains/images/c/cf/20191105_3669092.jpg/revision/latest?cb=20220905093950
Hades Ultimate God Sleipnir,https://static.wikia.nocookie.net/villains/images/d/dc/20220306223249.jpg/revision/latest/scale-to-width-down/350?cb=20220905091300
Hades Warrior God Cyclops,https://static.wikia.nocookie.net/villains/images/c/c6/1Scsdtq.jpg/revision/latest/scale-to-width-down/350?cb=20220630120932
Hades Warrior God Ifrit,https://static.wikia.nocookie.net/villains/images/b/bd/Prmf-vi-magma.jpg/revision/latest?cb=20220627132119
Hades Warrior God Titan,https://static.wikia.nocookie.net/villains/images/0/02/Matoombo.jpg/revision/latest/scale-to-width-down/350?cb=20220906165711
Hades Warrior God Wyvern,https://static.wikia.nocookie.net/villains/images/b/bc/20220227225225.jpg/revision/latest/scale-to-width-down/350?cb=20220905094532
Haedobura,https://static.wikia.nocookie.net/villains/images/2/23/Haedobura_Ep17.jpg/revision/latest/scale-to-width-down/350?cb=20220202012605
Hael,https://static.wikia.nocookie.net/villains/images/5/5d/Hael-Supernatural.jpg/revision/latest/scale-to-width-down/350?cb=20191205005001
Haggar (Voltron: Legendary Defender),https://static.wikia.nocookie.net/villains/images/0/01/Haggar_%28VLD_%28Full_Picture%29%29.png/revision/latest/scale-to-width-down/350?cb=20170227182502
Haguruman,https://static.wikia.nocookie.net/villains/images/d/d1/Haguruman_Ep26.jpg/revision/latest/scale-to-width-down/350?cb=20210603185905
Hailman,https://static.wikia.nocookie.net/villains/images/8/88/Hailman.png/revision/latest/scale-to-width-down/350?cb=20221030215333
Hailstrum,https://static.wikia.nocookie.net/villains/images/b/be/Hailstrum.png/revision/latest/scale-to-width-down/350?cb=20180402221248
Hakaider,https://static.wikia.nocookie.net/villains/images/3/3c/Hakaider_aiming_pistol_Ep37.jpg/revision/latest/scale-to-width-down/350?cb=20220130015141
Hakaider Squad,https://static.wikia.nocookie.net/villains/images/3/38/Hakaider_squad_logo.png/revision/latest?cb=20201022174442
Hal Jordan (DC vs Vampires),https://static.wikia.nocookie.net/villains/images/0/04/DC_vs_Vampires_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/326?cb=20220228020840
Hal Jordan (DCeased),https://static.wikia.nocookie.net/villains/images/f/ff/Stop_hand.png/revision/latest/scale-to-width-down/20?cb=20080720204038
Hal Jordan (Tomorrowverse),https://static.wikia.nocookie.net/villains/images/c/c9/Hal_Jordan_Man_of_Tomorrow_0001.webp/revision/latest?cb=20221028122736
Halaster Blackcloak,https://static.wikia.nocookie.net/villains/images/8/82/Halaster.jpg/revision/latest/scale-to-width-down/250?cb=20181209093615
Half Man Half Sea Creature,https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
Halloween Spirit,https://static.wikia.nocookie.net/villains/images/e/e2/Halloween_Spirit.png/revision/latest/scale-to-width-down/350?cb=20190806060523
Haltmann Works Company,https://static.wikia.nocookie.net/villains/images/a/a8/HWC.png/revision/latest?cb=20180128013121
Hamidon,https://static.wikia.nocookie.net/villains/images/1/15/Darkseid-stare.png/revision/latest?cb=20100823083512
Hammer Banki,https://static.wikia.nocookie.net/villains/images/2/2c/Goon-vm-hammer.jpg/revision/latest/scale-to-width-down/350?cb=20221108162609
Hammer Despar,https://static.wikia.nocookie.net/villains/images/d/d3/Hammer_Despar_Ep1.jpg/revision/latest/scale-to-width-down/350?cb=20211001185419
Hammer Kong,https://static.wikia.nocookie.net/villains/images/8/8d/Hammer_Kong_Ep3.jpg/revision/latest/scale-to-width-down/350?cb=20211022201120
Hammer Shadow,https://static.wikia.nocookie.net/villains/images/b/bf/Hammer_Shadow.png/revision/latest?cb=20191219224250
Hammerhead (Marvel's Spider-Man),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Hammerhead (Marvel),https://static.wikia.nocookie.net/villains/images/1/15/Amazing_Spider-Man_Vol_3_17.1_Textless.jpg/revision/latest/scale-to-width-down/316?cb=20181231180940
Hammerhead (The Spectacular Spider-Man),https://static.wikia.nocookie.net/villains/images/7/7d/1476590422517.png/revision/latest/scale-to-width-down/350?cb=20200206111505
Han (Enter the Dragon),https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Hanasakkadoushi,https://static.wikia.nocookie.net/villains/images/e/ea/Florabundacus.jpg/revision/latest?cb=20200206160659
Handaconda,https://static.wikia.nocookie.net/villains/images/e/e9/Handaconda.png/revision/latest/scale-to-width-down/350?cb=20200811230347
Hanedar,https://static.wikia.nocookie.net/villains/images/1/17/Hanedar_Ep1.jpg/revision/latest/scale-to-width-down/350?cb=20210629155030
Hanging Bell Org,https://static.wikia.nocookie.net/villains/images/6/65/BellOrg.jpg/revision/latest/scale-to-width-down/350?cb=20221030080612
Hangyolar,https://static.wikia.nocookie.net/villains/images/4/4c/Hangyolar_Ep12.jpg/revision/latest/scale-to-width-down/350?cb=20211216204928
Haniwan,https://static.wikia.nocookie.net/villains/images/6/63/Haniwan_Ep13.jpg/revision/latest/scale-to-width-down/350?cb=20220314204524
Hank Daughtry,https://static.wikia.nocookie.net/villains/images/6/65/Close_up_of_Henry_Daughtry.PNG.webp/revision/latest?cb=20210914213437
Hank Scorpio,https://static.wikia.nocookie.net/villains/images/3/39/Hank_Scorpio.png/revision/latest?cb=20200611205051
Hanko Shadow,https://static.wikia.nocookie.net/villains/images/4/49/Hanko_Shadow.png/revision/latest/scale-to-width-down/333?cb=20140507041524
Hannibal Bates,https://static.wikia.nocookie.net/villains/images/e/e2/EveryMan.jpg/revision/latest?cb=20150723174945
Hannibal McFist,https://static.wikia.nocookie.net/villains/images/e/e0/Whaaaaasup%2C_bitches%3F.jpeg/revision/latest/scale-to-width-down/350?cb=20151114103903
Hannibal Roy Bean,https://static.wikia.nocookie.net/villains/images/a/a5/Hannibal_Roy_Bean_Render.webp/revision/latest/scale-to-width-down/350?cb=20230714190510
Hannyado,https://static.wikia.nocookie.net/villains/images/d/d5/Hannyado_Ep19.jpg/revision/latest/scale-to-width-down/350?cb=20220113230033
Hans Grosse,https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
Hanzo (Kinnikuman),https://static.wikia.nocookie.net/villains/images/e/ee/Hanzo_%28Kinnikuman%29.png/revision/latest/scale-to-width-down/350?cb=20221124115553
Hanzō,https://static.wikia.nocookie.net/villains/images/d/d0/Hanz%C5%8D_%28Naruto%29.jpg/revision/latest/scale-to-width-down/350?cb=20120817183605
Happy (DC Extended Universe),https://static.wikia.nocookie.net/villains/images/b/bb/Happy_DCEU.webp/revision/latest?cb=20231127222629
Happy Chaos,https://static.wikia.nocookie.net/villains/images/5/5e/Jojo_Stardust_2.jpg/revision/latest/scale-to-width-down/250?cb=20160206082943
Happy Hogan (Zombie),https://static.wikia.nocookie.net/villains/images/d/dd/Happy_Hogan_What_If_Zombies.png/revision/latest/scale-to-width-down/345?cb=20211014200502
Hard Drive,https://static.wikia.nocookie.net/villains/images/c/ca/Harddrive.png/revision/latest/scale-to-width-down/350?cb=20221201201052
Hard-Boiled Heavies,https://static.wikia.nocookie.net/villains/images/6/67/HBH.png/revision/latest/scale-to-width-down/350?cb=20170909003716
Hardgear,https://static.wikia.nocookie.net/villains/images/f/f7/KeyLocker.png/revision/latest/scale-to-width-down/25?cb=20190617223304
Hardlight,https://static.wikia.nocookie.net/villains/images/5/5b/Hardlight_by_keanny_dew7h72.png/revision/latest/scale-to-width-down/305?cb=20211213130802
Harisasuman,https://static.wikia.nocookie.net/villains/images/0/06/Harisasuman_Ep10.jpg/revision/latest/scale-to-width-down/350?cb=20210423165642
Harisphinx,https://static.wikia.nocookie.net/villains/images/4/43/Harisphinx_Ep30.jpg/revision/latest/scale-to-width-down/350?cb=20220217221839
Harley Quinn (Arkhamverse),https://static.wikia.nocookie.net/villains/images/d/dd/Batman_arkham_knight_harley_quinn_by_ivances-d7b0qa1.png/revision/latest/scale-to-width-down/350?cb=20150703103353
Harley Quinn (Birds of Prey),https://static.wikia.nocookie.net/villains/images/3/37/391f1b14d9e46f7aed410448d0640bb280d5f70a_hq.jpg/revision/latest/scale-to-width-down/350?cb=20170619030600
Harley Quinn (DC Animated Universe),https://static.wikia.nocookie.net/villains/images/a/aa/Harley_quinn_by_spiedyfan-d35via5.png/revision/latest/scale-to-width-down/155?cb=20221008210203
Harley Quinn (DC),https://static.wikia.nocookie.net/villains/images/f/f1/Harley_Quinn_and_Poison_Ivy_Vol_1_2_Textless_Harley_Variant.jpg/revision/latest/scale-to-width-down/329?cb=20191014152750
Harley Quinn (Harley Quinn TV Series),https://static.wikia.nocookie.net/villains/images/c/c2/Warning.gif/revision/latest/scale-to-width-down/95?cb=20190420195710
Harley Quinn (The Batman),https://static.wikia.nocookie.net/villains/images/2/2b/Harley_Quinn_The_Batman.webp/revision/latest?cb=20221230161932
Harm (Young Justice),https://static.wikia.nocookie.net/villains/images/9/91/HarmYoungJustice.png/revision/latest/scale-to-width-down/350?cb=20160727230457
Harold Smith,https://static.wikia.nocookie.net/villains/images/5/5e/Haroldsmith_infobox01.jpg/revision/latest?cb=20190923170859
Harriet (Super Mario),https://static.wikia.nocookie.net/villains/images/a/a7/Harriet.png/revision/latest/scale-to-width-down/350?cb=20200409003145
Harry Osborn (Marvel),https://static.wikia.nocookie.net/villains/images/d/d5/Harry_Osborn.jpg/revision/latest/scale-to-width-down/350?cb=20131213231627
Harry Osborn (Spider-Man: The Animated Series),https://static.wikia.nocookie.net/villains/images/a/a0/Lol.jpg/revision/latest/scale-to-width-down/150?cb=20090521002217
Harsh Possessor,https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
Harumi (Ninjago),https://static.wikia.nocookie.net/villains/images/b/b0/NinjagoS15Harumi.jpg/revision/latest/scale-to-width-down/350?cb=20230115074243
Hastur (Good Omens),https://static.wikia.nocookie.net/villains/images/0/0c/Maggot_monster_by_lordnetsua-d1flheb.jpg/revision/latest/scale-to-width-down/350?cb=20161022162427
Hate-Monger,https://static.wikia.nocookie.net/villains/images/5/5e/Jojo_Stardust_2.jpg/revision/latest/scale-to-width-down/250?cb=20160206082943
Hater Empire,https://static.wikia.nocookie.net/villains/images/f/f1/A67dcbcb0df5e85135fc7edb9cbe7774.jpg/revision/latest/scale-to-width-down/350?cb=20170415205535
Haust,https://static.wikia.nocookie.net/villains/images/2/2c/Haust_Full_profil_from_magazine.jpg/revision/latest/scale-to-width-down/317?cb=20231009112618
Hawkgirl (Injustice),https://static.wikia.nocookie.net/villains/images/2/29/InjusticeHawkgirlRegime.png/revision/latest/scale-to-width-down/342?cb=20210205032932
Hawkgirl (Justice Lord),https://static.wikia.nocookie.net/villains/images/2/25/Hawkgirl_%28Justice_Lord%2912344.jpg/revision/latest?cb=20110810222406
Haxx,https://static.wikia.nocookie.net/villains/images/7/76/Haxx.jpg/revision/latest?cb=20171014125326
Hazama,https://static.wikia.nocookie.net/villains/images/6/6c/BBDWHazama.png/revision/latest/scale-to-width-down/350?cb=20221208212644
Haze Shenron,https://static.wikia.nocookie.net/villains/images/c/c6/Haze_Shenron04.png/revision/latest/scale-to-width-down/350?cb=20170226075745
Hazmat,https://static.wikia.nocookie.net/villains/images/d/d0/08cbf0523cc28b8c6f33098af9855cd85911caab_hq.jpg/revision/latest/scale-to-width-down/350?cb=20200301015153
HD DVD,https://static.wikia.nocookie.net/villains/images/1/15/Darkseid-stare.png/revision/latest?cb=20100823083512
He Jin,https://static.wikia.nocookie.net/villains/images/5/59/He_Jin.jpg/revision/latest/scale-to-width-down/350?cb=20181019011142
Head (Mister Miracle),https://static.wikia.nocookie.net/villains/images/d/d8/Char_jafar.jpg/revision/latest/scale-to-width-down/105?cb=20120707103102
Head Pixie,https://static.wikia.nocookie.net/villains/images/b/b3/Headpixie.png/revision/latest/scale-to-width-down/350?cb=20230924141736
Headdrimer,https://static.wikia.nocookie.net/villains/images/9/91/Headdrimer_Ep17.jpg/revision/latest/scale-to-width-down/350?cb=20210630015334
Headhunter,https://static.wikia.nocookie.net/villains/images/2/28/Headhunter_01.jpg/revision/latest/scale-to-width-down/324?cb=20140225202618
HeadMaster (Tranformers),https://static.wikia.nocookie.net/villains/images/f/f0/HenryMasterson.png/revision/latest?cb=20190724000944
Headsman,https://static.wikia.nocookie.net/villains/images/f/f7/Headsman_%28Marvel%29.jpg/revision/latest/scale-to-width-down/330?cb=20120527114654
Headsucker,https://static.wikia.nocookie.net/villains/images/8/89/Headsucker.png/revision/latest/scale-to-width-down/350?cb=20190129175532
Heart Roidmude,https://static.wikia.nocookie.net/villains/images/7/70/Heart_full_profile.jpg/revision/latest/scale-to-width-down/333?cb=20220604164749
Heartless,https://static.wikia.nocookie.net/villains/images/2/24/The_Heartless_Emblem.png/revision/latest/scale-to-width-down/350?cb=20131122035320
Hearts,https://static.wikia.nocookie.net/villains/images/2/26/Hearts.png/revision/latest/scale-to-width-down/284?cb=20190929011312
Heat Wave (DC),https://static.wikia.nocookie.net/villains/images/c/c6/Flash_Vol_1_772.jpg/revision/latest/scale-to-width-down/329?cb=20210726010044
