name,img_links
Gambit (Ultimate Marvel Comics),https://static.wikia.nocookie.net/superheroes/images/7/73/Gambit_%28Ultimate%29.jpg/revision/latest/scale-to-width-down/250?cb=20150410142219
Gamera,https://static.wikia.nocookie.net/superheroes/images/5/53/Gamera.webp/revision/latest/scale-to-width-down/326?cb=20210103174647
Garzooka,https://static.wikia.nocookie.net/superheroes/images/5/5f/Garzooka-garfield-pet-forces.jpg/revision/latest/scale-to-width-down/250?cb=20111216004802
Gazelleman,https://static.wikia.nocookie.net/superheroes/images/2/22/Gazelleman.jpg/revision/latest/scale-to-width-down/250?cb=20140922024810
Gen13,https://static.wikia.nocookie.net/superheroes/images/6/65/Gen13.jpg/revision/latest/scale-to-width-down/250?cb=20230925180108
Ghetto Man,https://static.wikia.nocookie.net/superheroes/images/b/b8/Ghetto_Man.jpg/revision/latest/scale-to-width-down/250?cb=20151011144055
Ghost (Dark Horse Comics),https://static.wikia.nocookie.net/superheroes/images/f/f5/Ghost_DH.jpg/revision/latest/scale-to-width-down/250?cb=20141019185151
Ghost (Lev Gleason Publications),https://static.wikia.nocookie.net/superheroes/images/0/02/Ghost1.jpg/revision/latest/scale-to-width-down/250?cb=20150617153051
Ghost (Nedor Comics),https://static.wikia.nocookie.net/superheroes/images/8/89/The_Ghost.jpg/revision/latest/scale-to-width-down/250?cb=20171221145912
Ghost Fox,https://static.wikia.nocookie.net/superheroes/images/b/b6/Ghost_Fox.jpg/revision/latest/scale-to-width-down/250?cb=20230802022759
Ghost Girl (Wendy Hunt),https://static.wikia.nocookie.net/superheroes/images/b/b4/Ghost_Girl.jpg/revision/latest/scale-to-width-down/250?cb=20160210154849
Ghost Rider,https://static.wikia.nocookie.net/superheroes/images/7/7f/GhostRider.jpg/revision/latest/scale-to-width-down/250?cb=20140131050603
Ghost Rider (Alejandra Jones),https://static.wikia.nocookie.net/superheroes/images/f/ff/Ghost_Rider_Jones.jpg/revision/latest?cb=20170515000619
Ghost Rider in other media,https://static.wikia.nocookie.net/superheroes/images/f/f3/Ghost_Rider_in_other_media.jpg/revision/latest/scale-to-width-down/322?cb=20190906180703
Ghostforce,https://static.wikia.nocookie.net/superheroes/images/8/81/Ghost_Force.jpeg/revision/latest/scale-to-width-down/250?cb=20221107000103
Ghoul (Ultraverse),https://static.wikia.nocookie.net/superheroes/images/4/49/Ghoul_Ultraverse.jpg/revision/latest/scale-to-width-down/250?cb=20150706023203
Ginormica,https://static.wikia.nocookie.net/superheroes/images/8/80/Susan_murphy-Ginormica.jpg/revision/latest/scale-to-width-down/250?cb=20230523103100
Girl One,https://static.wikia.nocookie.net/superheroes/images/0/0e/Girl_One.jpg/revision/latest/scale-to-width-down/250?cb=20161021033341
Gizmoduck,https://static.wikia.nocookie.net/superheroes/images/9/95/Gizmoduck.jpg/revision/latest?cb=20140108090134
Gleek,https://static.wikia.nocookie.net/superheroes/images/5/5e/Gleek_1.png/revision/latest/scale-to-width-down/250?cb=20120106032500
Gligarman,https://static.wikia.nocookie.net/superheroes/images/4/45/Gligarman.jpeg/revision/latest/scale-to-width-down/250?cb=20230322193042
Glitter Force,https://static.wikia.nocookie.net/superheroes/images/d/d8/Glitter_Force.jpeg/revision/latest/scale-to-width-down/250?cb=20230124135757
Global Heroes,https://static.wikia.nocookie.net/superheroes/images/b/ba/Global_Heroes.jpeg/revision/latest/scale-to-width-down/250?cb=20221121203822
Gloom Meister,https://static.wikia.nocookie.net/superheroes/images/f/fe/Gloom_Meister.png/revision/latest/scale-to-width-down/250?cb=20180811153545
Glory (Image Comics),https://static.wikia.nocookie.net/superheroes/images/7/7c/Glory_%28Image_Comics%29.jpeg/revision/latest/scale-to-width-down/250?cb=20230414003230
Go Go Moba Boy,https://static.wikia.nocookie.net/superheroes/images/5/53/GoGoMobaBoy.jpg/revision/latest/scale-to-width-down/250?cb=20230927020052
Godzilla,https://static.wikia.nocookie.net/superheroes/images/c/cf/Godzilla.jpg/revision/latest/scale-to-width-down/250?cb=20101108015936
Goku,https://static.wikia.nocookie.net/superheroes/images/a/a6/Goku.webp/revision/latest?cb=20210312170427
Gorangers,https://static.wikia.nocookie.net/superheroes/images/d/d7/Gorangers.webp/revision/latest/scale-to-width-down/180?cb=20220824122245
Gorgo,https://static.wikia.nocookie.net/superheroes/images/7/73/Gorgo.webp/revision/latest/scale-to-width-down/326?cb=20210103175313
Gorilla-Man,https://static.wikia.nocookie.net/superheroes/images/7/70/GorillaMan.jpg/revision/latest/scale-to-width-down/250?cb=20140126123517
Grace Choi,https://static.wikia.nocookie.net/superheroes/images/5/56/Grace.jpg/revision/latest?cb=20151011155826
Great Society,https://static.wikia.nocookie.net/superheroes/images/2/2d/The_Great_Society.jpeg/revision/latest/scale-to-width-down/250?cb=20220718211658
Great Ten,https://static.wikia.nocookie.net/superheroes/images/e/ee/Great_Ten.png/revision/latest?cb=20150419144757
Green Arrow (Connor Hawke),https://static.wikia.nocookie.net/superheroes/images/4/45/Connor_Hawke.jpg/revision/latest/scale-to-width-down/250?cb=20141104082624
Green Hornet,https://static.wikia.nocookie.net/superheroes/images/6/6c/187760-4308-31888-3-green-hornet-the.jpg/revision/latest/scale-to-width-down/250?cb=20140614194206
Green Lantern,"data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"
Green Lantern (Alia),https://static.wikia.nocookie.net/superheroes/images/c/c8/Green_Lantern_Alia.jpg/revision/latest/scale-to-width-down/200?cb=20231018211059
Green Lantern (Anya Savenlovich),https://static.wikia.nocookie.net/superheroes/images/5/53/Green_Lantern_Anya.jpg/revision/latest?cb=20231018202728
Green Lantern (Daniel Young),https://static.wikia.nocookie.net/superheroes/images/3/36/Daniel_Young.jpg/revision/latest/scale-to-width-down/250?cb=20171215142617
Green Lantern (Disambiguation),https://static.wikia.nocookie.net/superheroes/images/b/b5/Disambiguation.png/revision/latest/scale-to-width-down/250?cb=20180601180333
Green Lantern (Earth 2),https://static.wikia.nocookie.net/superheroes/images/7/7a/Green_Lantern_Alan_Scott.jpg/revision/latest/scale-to-width-down/150?cb=20230414164155
Green Lantern (Guy Gardner),https://static.wikia.nocookie.net/superheroes/images/b/b5/Guy_Gardner.jpg/revision/latest/scale-to-width-down/250?cb=20230423221357
Green Lantern (John Stewart),https://static.wikia.nocookie.net/superheroes/images/a/a6/Green_Lantern_John_Rebirth.jpg/revision/latest/scale-to-width-down/250?cb=20230419174018
Green Lantern (Simon Baz),https://static.wikia.nocookie.net/superheroes/images/9/9b/Simon_Baz.jpg/revision/latest?cb=20230419174838
Green Lantern in other media,https://static.wikia.nocookie.net/superheroes/images/8/83/Green_Lantern.jpg/revision/latest/scale-to-width-down/398?cb=20171210174557
Green Man,https://static.wikia.nocookie.net/superheroes/images/b/b2/Green_Man.jpg/revision/latest/scale-to-width-down/250?cb=20160414061432
Green Mask,https://static.wikia.nocookie.net/superheroes/images/b/b5/Disambiguation.png/revision/latest/scale-to-width-down/250?cb=20180601180333
Green Swoosh,https://static.wikia.nocookie.net/superheroes/images/e/e5/Green_Swoosh.jpeg/revision/latest/scale-to-width-down/250?cb=20230705000033
Grimwood,https://static.wikia.nocookie.net/superheroes/images/1/11/Grimwood_1.jpg/revision/latest/scale-to-width-down/250?cb=20140613015322
Grizzly,https://static.wikia.nocookie.net/superheroes/images/6/62/Grizzly.jpg/revision/latest/scale-to-width-down/180?cb=20141110075033
Groove Squad,https://static.wikia.nocookie.net/superheroes/images/1/18/Groove_Squad.jpeg/revision/latest/scale-to-width-down/250?cb=20230212161011
Grunge,https://static.wikia.nocookie.net/superheroes/images/d/d7/Grunge.jpg/revision/latest/scale-to-width-down/250?cb=20230920204345
Guardians of Justice,https://static.wikia.nocookie.net/superheroes/images/6/66/The_Guardians_of_Justice.jpeg/revision/latest/scale-to-width-down/250?cb=20221113132026
Guardians of the Galaxy,https://static.wikia.nocookie.net/superheroes/images/2/2e/Gaurdians_of_the_Galaxy.jpg/revision/latest/scale-to-width-down/250?cb=20140725025532
Guardians of the Galaxy (31st Century),https://static.wikia.nocookie.net/superheroes/images/a/ae/Original_Guardians.jpg/revision/latest/scale-to-width-down/250?cb=20141012163151
Guardians of the Globe,https://static.wikia.nocookie.net/superheroes/images/5/50/Guardians_of_the_Globe.jpeg/revision/latest/scale-to-width-down/250?cb=20170307011730
Gunwitch,https://static.wikia.nocookie.net/superheroes/images/9/97/Gunwitch.jpg/revision/latest?cb=20141128012716
Guppy,https://static.wikia.nocookie.net/superheroes/images/d/da/Guppy_%28WCBH%29.png/revision/latest/scale-to-width-down/350?cb=20201227231612
Guyver,https://static.wikia.nocookie.net/superheroes/images/2/2a/Guyver.jpg/revision/latest/scale-to-width-down/180?cb=20170127002718
H.A.T.E. (The Life and Times of Juniper Lee),https://static.wikia.nocookie.net/superheroes/images/f/f0/Heroes_Against_Terrible_Evildoers.jpeg/revision/latest/scale-to-width-down/250?cb=20221016230006
Half-Nelson,https://static.wikia.nocookie.net/superheroes/images/9/9c/Screenshot_2022-01-16_8.34.21_PM.png/revision/latest?cb=20220117043440
Hammerman,https://static.wikia.nocookie.net/superheroes/images/5/58/Hammer_Man.jpg/revision/latest/scale-to-width-down/250?cb=20170810140919
Harvey Birdman,https://static.wikia.nocookie.net/superheroes/images/8/8b/Harvey_Birdman.jpg/revision/latest/scale-to-width-down/250?cb=20111217172425
Havok,https://static.wikia.nocookie.net/superheroes/images/1/1b/Havok.jpg/revision/latest/scale-to-width-down/250?cb=20230822173605
Hawk,https://static.wikia.nocookie.net/superheroes/images/1/1f/Hawk.jpg/revision/latest?cb=20140823200857
Hawkeye,https://static.wikia.nocookie.net/superheroes/images/a/ad/Hawkeye.jpg/revision/latest?cb=20121004171422
Hawkgirl,https://static.wikia.nocookie.net/superheroes/images/2/24/Hawkgirl_Rebirth.jpg/revision/latest?cb=20230418201110
Hawkgirl (Earth 2),https://static.wikia.nocookie.net/superheroes/images/2/26/Hawkgirl.jpg/revision/latest/scale-to-width-down/250?cb=20230418051748
Hawkman,https://static.wikia.nocookie.net/superheroes/images/f/f5/Hawkman.jpg/revision/latest/scale-to-width-down/250?cb=20230418165223
He-Lectrix,https://static.wikia.nocookie.net/superheroes/images/5/5a/He-lectrix.jpeg/revision/latest/scale-to-width-down/250?cb=20231205171846
He-Man,https://static.wikia.nocookie.net/superheroes/images/0/0d/F648E856-BF48-4451-8091-1C4AF5FB678A.png/revision/latest/scale-to-width-down/206?cb=20200428170719
Hector Hall,https://static.wikia.nocookie.net/superheroes/images/f/f6/Hector_Hall_Sandman_h2.jpg/revision/latest/scale-to-width-down/250?cb=20141123050159
Hellboy,https://static.wikia.nocookie.net/superheroes/images/1/13/Hellboy1.jpg/revision/latest/scale-to-width-down/250?cb=20140606015358
Hellboy in other media,https://static.wikia.nocookie.net/superheroes/images/3/38/Hellboys.jpg/revision/latest/scale-to-width-down/304?cb=20200214003400
Hellcat,https://static.wikia.nocookie.net/superheroes/images/8/8f/Hellcat.jpg/revision/latest/scale-to-width-down/250?cb=20140630233958
Hercules (Marvel Comics),https://static.wikia.nocookie.net/superheroes/images/8/85/Hercules_Marvel.jpg/revision/latest/scale-to-width-down/250?cb=20150816055710
Hercules (The Mighty Hercules),https://static.wikia.nocookie.net/superheroes/images/5/5c/Mighty_Hercules.jpg/revision/latest/scale-to-width-down/250?cb=20170810140442
Hero Selective,https://static.wikia.nocookie.net/superheroes/images/4/43/Hero_Selective.jpg/revision/latest/scale-to-width-down/250?cb=20140217052924
Hero Zero,https://static.wikia.nocookie.net/superheroes/images/4/43/Hero_Zero.jpg/revision/latest/scale-to-width-down/250?cb=20150120040113
Herobear,https://static.wikia.nocookie.net/superheroes/images/1/17/Herobear.jpeg/revision/latest/scale-to-width-down/250?cb=20140902194008
High Guard,https://static.wikia.nocookie.net/superheroes/images/b/b1/High_Guard.jpeg/revision/latest/scale-to-width-down/250?cb=20230206151446
Hippolyta,https://static.wikia.nocookie.net/superheroes/images/c/c8/Hippolyta.jpg/revision/latest/scale-to-width-down/250?cb=20230418183421
Hiro Nakamura,https://static.wikia.nocookie.net/superheroes/images/1/1c/Hiro_nakamura.jpg/revision/latest/scale-to-width-down/250?cb=20140627000404
Hit-Girl,https://static.wikia.nocookie.net/superheroes/images/a/a2/Hit-Girl.png/revision/latest/scale-to-width-down/250?cb=20140727193552
Hitoshi Shinso,https://static.wikia.nocookie.net/superheroes/images/c/cc/Hitoshi_Shinsou.png/revision/latest/scale-to-width-down/250?cb=20180705163931
Hollow,https://static.wikia.nocookie.net/superheroes/images/d/dc/Hollow.jpg/revision/latest/scale-to-width-down/250?cb=20230828035655
Holo-Man,https://static.wikia.nocookie.net/superheroes/images/4/43/Holo-Man.jpg/revision/latest/scale-to-width-down/386?cb=20180417133930
Homelander,https://static.wikia.nocookie.net/superheroes/images/b/ba/Homelander.png/revision/latest/scale-to-width-down/245?cb=20210612212817
Hong Kong Phooey,https://static.wikia.nocookie.net/superheroes/images/d/d0/HongKongPhooey.jpg/revision/latest/scale-to-width-down/250?cb=20140130030727
Hooded Justice,https://static.wikia.nocookie.net/superheroes/images/3/38/Hooded_Justice.jpg/revision/latest/scale-to-width-down/250?cb=20170803160750
Hoop Squad,https://static.wikia.nocookie.net/superheroes/images/3/3d/The_Hoop_Squad.jpeg/revision/latest/scale-to-width-down/250?cb=20221016230122
Horus,https://static.wikia.nocookie.net/superheroes/images/f/fe/Horus.jpg/revision/latest/scale-to-width-down/250?cb=20170313184027
Hourman (Rex Tyler),https://static.wikia.nocookie.net/superheroes/images/4/40/Rex_Tyler.jpg/revision/latest/scale-to-width-down/250?cb=20180406023551
Hulk,https://static.wikia.nocookie.net/superheroes/images/a/a9/The_Hulk.jpg/revision/latest/scale-to-width-down/250?cb=20170110180238
Human Torch,https://static.wikia.nocookie.net/superheroes/images/e/e8/HumanTorch.jpg/revision/latest/scale-to-width-down/250?cb=20230710050259
Human Torch (Jim Hammond),https://static.wikia.nocookie.net/superheroes/images/b/b3/Jim_Hammond.jpg/revision/latest/scale-to-width-down/200?cb=20230802192029
Huntress,https://static.wikia.nocookie.net/superheroes/images/4/4c/Huntress_Helena_Bertinelli.jpg/revision/latest/scale-to-width-down/300?cb=20230418000244
Huntress (Helena Wayne),https://static.wikia.nocookie.net/superheroes/images/c/c3/Huntress_Earth_2.jpg/revision/latest?cb=20230419165945
Huntsman,https://static.wikia.nocookie.net/superheroes/images/7/75/Huntsman.png/revision/latest/scale-to-width-down/250?cb=20160705024236
Husk,https://static.wikia.nocookie.net/superheroes/images/0/00/Husk.jpg/revision/latest/scale-to-width-down/250?cb=20230913232744
Hyperforce,https://static.wikia.nocookie.net/superheroes/images/c/c8/The_Hyperforce.jpeg/revision/latest/scale-to-width-down/250?cb=20230124135905
Iceman (Ultimate Marvel Comics),https://static.wikia.nocookie.net/superheroes/images/0/03/Iceman.png/revision/latest/scale-to-width-down/250?cb=20160725075017
Imaginary Man,https://static.wikia.nocookie.net/superheroes/images/3/32/Imaginary_Man.jpg/revision/latest/scale-to-width-down/250?cb=20171011130606
Immortal (Image Comics),https://static.wikia.nocookie.net/superheroes/images/7/76/The_Immortal.jpg/revision/latest/scale-to-width-down/250?cb=20171129175057
Immortal (The Tick),https://static.wikia.nocookie.net/superheroes/images/8/8c/Immortal.jpg/revision/latest/scale-to-width-down/250?cb=20140112045534
Impossible Man,https://static.wikia.nocookie.net/superheroes/images/0/04/7236716C-8F2A-42EB-A6B3-69C93EC77F81.jpeg/revision/latest/scale-to-width-down/350?cb=20191227004938
Impulse,https://static.wikia.nocookie.net/superheroes/images/7/71/Impulse.jpg/revision/latest/scale-to-width-down/250?cb=20230415190854
Incredible Four,https://static.wikia.nocookie.net/superheroes/images/9/90/The_Incredible_Four.jpeg/revision/latest/scale-to-width-down/250?cb=20220823130049
Incredibles,https://static.wikia.nocookie.net/superheroes/images/1/1f/667dd45f7dca0c4a2faec92c87c9710c.jpg/revision/latest/scale-to-width-down/250?cb=20220824191655
Infectious Lass,https://static.wikia.nocookie.net/superheroes/images/c/c5/Infectious_Lass.jpg/revision/latest/scale-to-width-down/250?cb=20230502014706
Inferno,https://static.wikia.nocookie.net/superheroes/images/f/f0/Inferno.jpg/revision/latest/scale-to-width-down/200?cb=20230803183403
International Justice League of Super Acquaintances,https://static.wikia.nocookie.net/superheroes/images/0/08/The_International_Justice_League_of_Super_Acquaintances.png/revision/latest/scale-to-width-down/250?cb=20220719205329
Invinci-Bros,https://static.wikia.nocookie.net/superheroes/images/8/80/Invinci-Bros.jpeg/revision/latest/scale-to-width-down/250?cb=20231126130925
Invincible (Terra Grayson),https://static.wikia.nocookie.net/superheroes/images/7/73/Invincible_%28Terra_Grayson%29.jpeg/revision/latest/scale-to-width-down/250?cb=20230414002832
Invisible Boy,https://static.wikia.nocookie.net/superheroes/images/f/fc/Invisible_Boy.jpg/revision/latest/scale-to-width-down/300?cb=20190326002611
Invisible Woman,https://static.wikia.nocookie.net/superheroes/images/a/af/Invisible_Woman.jpg/revision/latest/scale-to-width-down/200?cb=20230710044040
Ion,https://static.wikia.nocookie.net/superheroes/images/a/a2/Ion.png/revision/latest/scale-to-width-down/250?cb=20170406021427
Ion (Sodam Yat),https://static.wikia.nocookie.net/superheroes/images/6/60/Sodam_Yat.jpg/revision/latest?cb=20230424175855
Iron Angel,https://static.wikia.nocookie.net/superheroes/images/0/05/Iron_Angel.png/revision/latest/scale-to-width-down/180?cb=20220916014318
Iron Fist,https://static.wikia.nocookie.net/superheroes/images/c/c3/Iron_Fist.png/revision/latest/scale-to-width-down/250?cb=20160619135244
Iron Man,https://static.wikia.nocookie.net/superheroes/images/6/67/Iron_Man.png/revision/latest/scale-to-width-down/180?cb=20210917234848
Iron Man in other media,https://static.wikia.nocookie.net/superheroes/images/8/83/Iron_Man_in_Other_Media.jpg/revision/latest/scale-to-width-down/324?cb=20200416222444
Iron Patriot,https://static.wikia.nocookie.net/superheroes/images/6/69/Iron_patriot.png/revision/latest?cb=20140424204618
Iron Sharp,https://static.wikia.nocookie.net/superheroes/images/d/dd/Iron_Sharp.jpg/revision/latest/scale-to-width-down/250?cb=20171231131549
Isamot Kol,https://static.wikia.nocookie.net/superheroes/images/6/6f/Isamotkol.jpg/revision/latest?cb=20160324035534
Jack Frost,https://static.wikia.nocookie.net/superheroes/images/e/e1/Jack_Frost.jpg/revision/latest?cb=20140815182701
Jack Kraken,https://static.wikia.nocookie.net/superheroes/images/e/e5/Jack_Kraken.jpg/revision/latest/scale-to-width-down/180?cb=20151125024310
Jack-Jack,https://static.wikia.nocookie.net/superheroes/images/b/b1/JACK_JACK.jpg/revision/latest/scale-to-width-down/250?cb=20140114044753
Jackpot (Alana Jobson),https://static.wikia.nocookie.net/superheroes/images/6/6f/Jackpot_AJ.jpg/revision/latest?cb=20231026214331
Jackpot (Sara Ehret),https://static.wikia.nocookie.net/superheroes/images/4/45/Jackpot_SE.jpg/revision/latest/scale-to-width-down/250?cb=20231026213607
Jade,https://static.wikia.nocookie.net/superheroes/images/9/9a/Jade.jpg/revision/latest/scale-to-width-down/150?cb=20230414163410
Jaguar,https://static.wikia.nocookie.net/superheroes/images/f/fc/Jaguar.jpg/revision/latest/scale-to-width-down/250?cb=20230731173749
Jaguar (Ivette Velez),https://static.wikia.nocookie.net/superheroes/images/e/e4/Jaguar_Ivette.jpg/revision/latest/scale-to-width-down/250?cb=20230731181027
Jaguar (Maria de Guzman),https://static.wikia.nocookie.net/superheroes/images/3/3e/Jaguar_Maria.jpg/revision/latest/scale-to-width-down/250?cb=20230731175546
Janus,https://static.wikia.nocookie.net/superheroes/images/3/36/Janus.jpg/revision/latest/scale-to-width-down/250?cb=20140715163638
Jenny Wakeman,https://static.wikia.nocookie.net/superheroes/images/b/bf/Jenny_Wakeman.png/revision/latest/scale-to-width-down/250?cb=20190121155942
Jesse Quick,https://static.wikia.nocookie.net/superheroes/images/7/7b/Jesse_Quick.jpg/revision/latest/scale-to-width-down/250?cb=20230415001546
Jesus Christ,https://static.wikia.nocookie.net/superheroes/images/b/b3/Jesus_Christ.webp/revision/latest/scale-to-width-down/180?cb=20230218235310
Jet Jaguar,https://static.wikia.nocookie.net/superheroes/images/5/55/Jet_Jaguar.jpg/revision/latest/scale-to-width-down/250?cb=20151105073427
Jetter Mars,https://static.wikia.nocookie.net/superheroes/images/3/37/Jetter_Mars.jpg/revision/latest/scale-to-width-down/250?cb=20171130204800
Jimmy the Robot,https://static.wikia.nocookie.net/superheroes/images/8/84/Jimmy_the_Robot.jpg/revision/latest/scale-to-width-down/250?cb=20150303073835
Jocasta,https://static.wikia.nocookie.net/superheroes/images/c/cf/Jocasta.jpg/revision/latest?cb=20170915200636
Joe Hercules,https://static.wikia.nocookie.net/superheroes/images/9/96/Joe_Hercules.jpg/revision/latest/scale-to-width-down/250?cb=20171018230355
Johann Kraus,https://static.wikia.nocookie.net/superheroes/images/8/8c/Johann_Kraus.jpg/revision/latest/scale-to-width-down/350?cb=20200429182853
John Abar,https://static.wikia.nocookie.net/superheroes/images/7/7f/Abar.jpg/revision/latest/scale-to-width-down/250?cb=20161110143433
John Constantine,https://static.wikia.nocookie.net/superheroes/images/3/31/John_Constantine.jpg/revision/latest/scale-to-width-down/250?cb=20200103142235
John Hancock,https://static.wikia.nocookie.net/superheroes/images/5/57/200px-Hancockposter.jpg/revision/latest?cb=20090106213740
John Lincoln,https://static.wikia.nocookie.net/superheroes/images/7/77/John_Lincoln.jpg/revision/latest/scale-to-width-down/250?cb=20140926210435
Johnny Snow,https://static.wikia.nocookie.net/superheroes/images/5/55/Johnny_Snow.webp/revision/latest/scale-to-width-down/350?cb=20221129012118
Johnny Stomp,https://static.wikia.nocookie.net/superheroes/images/0/03/Johnny_Stomp.jpg/revision/latest/scale-to-width-down/250?cb=20151026130416
Johnny Thunder,https://static.wikia.nocookie.net/superheroes/images/0/0a/Johnny_Thunder.jpg/revision/latest/scale-to-width-down/250?cb=20140109074505
Johnny X,https://static.wikia.nocookie.net/superheroes/images/5/5c/Johnny_X.jpg/revision/latest/scale-to-width-down/250?cb=20140322060026
Joker's Daughter,https://static.wikia.nocookie.net/superheroes/images/7/7c/Joker%27s_Daughter.jpg/revision/latest/scale-to-width-down/221?cb=20200917004605
Jugganaut,https://static.wikia.nocookie.net/superheroes/images/5/55/Jugganaut.png/revision/latest/scale-to-width-down/250?cb=20140807145713
Jun-Gal,https://static.wikia.nocookie.net/superheroes/images/5/55/Jun-Gal.jpg/revision/latest?cb=20180308235119
Jungle Girl,https://static.wikia.nocookie.net/superheroes/images/9/90/Jungle_Girl.jpg/revision/latest/scale-to-width-down/350?cb=20180811155602
Just-Us League of Supertoons,https://static.wikia.nocookie.net/superheroes/images/6/6a/Just-Us_League_of_Supertoons.jpeg/revision/latest/scale-to-width-down/250?cb=20221129131449
Justice,https://static.wikia.nocookie.net/superheroes/images/0/03/Justice.png/revision/latest/scale-to-width-down/250?cb=20170627165557
Justice Alliance,https://static.wikia.nocookie.net/superheroes/images/d/d1/Justice_Alliance.jpeg/revision/latest/scale-to-width-down/250?cb=20230708122124
Justice Broads,https://static.wikia.nocookie.net/superheroes/images/0/0e/Justice_Broads.jpeg/revision/latest/scale-to-width-down/250?cb=20230130010522
Justice Brood,https://static.wikia.nocookie.net/superheroes/images/8/8a/Justice_Brood.jpg/revision/latest/scale-to-width-down/250?cb=20140330235204
Justice Ducks,https://static.wikia.nocookie.net/superheroes/images/5/53/Justice_Ducks.png/revision/latest/scale-to-width-down/250?cb=20140125034537
Justice Force,https://static.wikia.nocookie.net/superheroes/images/e/e6/The_Justice_Force.jpeg/revision/latest/scale-to-width-down/250?cb=20220718212439
Justice Forever,https://static.wikia.nocookie.net/superheroes/images/7/73/Justice_Forever.jpg/revision/latest/scale-to-width-down/250?cb=20170830172859
Justice Friends,https://static.wikia.nocookie.net/superheroes/images/c/c7/Justice_Friends.jpg/revision/latest/scale-to-width-down/250?cb=20140113020600
Justice Guild of America,https://static.wikia.nocookie.net/superheroes/images/3/3b/Justice_Guild.jpg/revision/latest/scale-to-width-down/250?cb=20180821012059
Category:Justice League,https://static.wikia.nocookie.net/superheroes/images/8/8d/The_Justice_League_of_America.jpg/revision/latest/scale-to-width-down/225?cb=20210624225317
Justice League of America,https://static.wikia.nocookie.net/superheroes/images/3/33/Justice_League_of_America.jpg/revision/latest/scale-to-width-down/250?cb=20140112050242
Justice League Unlimited,https://static.wikia.nocookie.net/superheroes/images/a/ac/Justice_League_Unlimited_%28Group%29.jpeg/revision/latest/scale-to-width-down/250?cb=20230401232836
Justice Society of America,https://static.wikia.nocookie.net/superheroes/images/4/4b/JusticeSocietyofAmerica.jpg/revision/latest/scale-to-width-down/250?cb=20140930232411
Justice Squad,https://static.wikia.nocookie.net/superheroes/images/4/4a/The_Justice_Squad_%28Freak_Squad%29.png/revision/latest/scale-to-width-down/250?cb=20220718212638
Justice Titans,https://static.wikia.nocookie.net/superheroes/images/8/8d/Justice_Titans_%28DC_Comics%29.jpeg/revision/latest/scale-to-width-down/250?cb=20221205132755
Ka-Zar,https://static.wikia.nocookie.net/superheroes/images/8/86/Ka-Zar.gif/revision/latest?cb=20200801013137
Kamen Rider Dragon Knight,https://static.wikia.nocookie.net/superheroes/images/b/ba/Kit-0.jpg/revision/latest/scale-to-width-down/350?cb=20181108213057
Kangaroo Man,https://static.wikia.nocookie.net/superheroes/images/c/c1/Kangaroo_Man.jpg/revision/latest/scale-to-width-down/180?cb=20190405233539
Karate Kid,https://static.wikia.nocookie.net/superheroes/images/d/d5/Karate_Kid.jpg/revision/latest/scale-to-width-down/250?cb=20230906181701
Karkus,https://static.wikia.nocookie.net/superheroes/images/2/29/Karkus.jpg/revision/latest/scale-to-width-down/250?cb=20160828131911
Karma,https://static.wikia.nocookie.net/superheroes/images/d/d6/Karma.jpg/revision/latest/scale-to-width-down/250?cb=20230904044036
Kaz,https://static.wikia.nocookie.net/superheroes/images/c/cb/Kaz_%28Mighty_Med%29.jpg/revision/latest/scale-to-width-down/250?cb=20210118194454
Ke'Haan,https://static.wikia.nocookie.net/superheroes/images/4/4a/Kehaan.jpg/revision/latest?cb=20160308040441
Khalis,https://static.wikia.nocookie.net/superheroes/images/6/64/Khalis.webp/revision/latest/scale-to-width-down/350?cb=20210305203418
Kick-Ass,https://static.wikia.nocookie.net/superheroes/images/a/a6/Kick-Ass-Comic-Cover.jpg/revision/latest/scale-to-width-down/250?cb=20130322040527
Kid Cosmic,https://static.wikia.nocookie.net/superheroes/images/4/4a/The_Kid%28Kid_Cosmic%29.png/revision/latest/scale-to-width-down/350?cb=20210608012417
Kid Danger,https://static.wikia.nocookie.net/superheroes/images/f/fb/Kid_Danger.png/revision/latest/scale-to-width-down/350?cb=20180922181654
Kid Flash,https://static.wikia.nocookie.net/superheroes/images/3/3d/Kid_Flash_Ace.jpg/revision/latest/scale-to-width-down/250?cb=20230414172659
Kid Invincible,https://static.wikia.nocookie.net/superheroes/images/f/f1/Kid_Invincible.jpeg/revision/latest/scale-to-width-down/250?cb=20230414002713
Kid Marvelman,https://static.wikia.nocookie.net/superheroes/images/7/7a/Kid_Marvelman.jpg/revision/latest/scale-to-width-down/250?cb=20151028062215
Kid Omni-Man,https://static.wikia.nocookie.net/superheroes/images/b/b3/Kid_Omni-Man.jpeg/revision/latest/scale-to-width-down/250?cb=20230414002623
Kid Supreme,https://static.wikia.nocookie.net/superheroes/images/0/0a/Kid_Supreme.jpeg/revision/latest/scale-to-width-down/250?cb=20230414003307
Kikaider,https://static.wikia.nocookie.net/superheroes/images/f/f2/Kikaider.jpg/revision/latest/scale-to-width-down/250?cb=20190213133647
